plant_id,plant_name,energy_type,plant_capacity_mw,location_city,location_state,location_country,commissioning_date,operator_name,production_date,energy_generated_mwh,energy_consumed_mwh,net_energy_mwh,capacity_factor_pct,efficiency_pct,grid_feed_in_mwh,revenue_eur,operating_cost_eur,maintenance_cost_eur,co2_emissions_tons,co2_avoided_tons,weather_condition,temperature_avg_c,wind_speed_ms,solar_irradiance_wm2,downtime_hours,downtime_reason,safety_incidents,compliance_status,certification,subsidy_received_eur,created_at
PWR-202334222,Biomass Park South 38,Solar,322.82,Dusseldorf,Niedersachsen,GERMANY,07-05-2012,Iberdrola GmbH,2024-02-21,4361.68,226.09,4135.59,87.57,73.25,802.93,467381.43,153784.83,5773.77,1775.63,4259.57,stormy,-3.8,24.63,214.85,163.34,Weather,4,Compliant,EU Ecolabel,19819.1,2023-09-13 16:05:00
PWR-202334223,Biomass Park East 31,Wind,599.98,Cologne,Brandenburg,GERMANY,2024-03-06,Local Energy Ltd,2025-03-03,2731.44,331.76,2399.68,10.86,66.41,2369.28,496494.2,188578.55,47065.61,2963.21,1841.15,Rainy,28.8,0.96,261.25,124.19,,4,Under Review,Green Energy,0.0,2023-04-02 20:48:00
PWR-202334224,Biomass Park West 52,SOLAR,823.23,Hamburg,NRW,Deutschland,29-09-2024,Local Energy GmbH,2022-08-03,1560.37,459.68,1100.69,76.8,86.08,951.13,452396.74,188687.21,6425.97,1427.27,4397.54,foggy,24.6,3.23,213.18,105.0,,3,COMPLIANT,,89103.86,2023-08-18 10:28:00
PWR-202334225,Geothermal Park North 21,Geothermal,685.17,Cologne,Brandenburg,GERMANY,22/02/2014,Vattenfall Ltd,2025-06-10,3685.84,498.24,3187.6,52.4,64.64,53.96,133714.5,97490.63,18883.25,2649.65,4696.22,Foggy,10.0,16.1,667.21,155.55,Unscheduled Repair,2,COMPLIANT,TUV,0.0,2023-07-03 16:51:00
PWR-202334226,Geothermal Park Central 40,Coal,656.69,Dortmund,Hessen,DE,11/11/2022,Municipal Utility Inc,2022-02-16,4881.27,454.92,4426.35,77.48,91.52,4067.53,91219.82,60340.91,28969.97,4376.32,3229.62,rainy,20.4,17.68,524.01,74.8,,1,pending,ISO 50001,85951.68,2023-10-16 05:39:00
PWR-202334227,Biomass Park North 89,Coal,614.93,Leipzig,Sachsen,GERMANY,2014-10-23,Municipal Utility AG,2022-10-08,314.44,214.45,99.99,80.68,85.26,247.11,478699.72,131259.44,20765.21,1658.3,2238.55,Rainy,8.2,16.93,894.1,56.82,Maintenance,3,Under Review,EU Ecolabel,89030.18,2023-09-03 03:59:00
PWR-202334228,Hydro Park East 41,Coal,516.9,Stuttgart,Baden-Wurttemberg,DE,2020-07-08,NextEra ,26/06/2024,2991.28,457.63,2533.65,35.79,81.14,423.1,99613.85,149552.51,29642.7,1578.56,7839.57,Stormy,5.7,12.21,398.19,65.31,,1,Non-Compliant,none,10596.03,2023-09-12 23:47:00
PWR-202334229,Hydro Park East 10,natural_gas,630.6,Leipzig,Baden-Wurttemberg,Germany,2021-06-17,E.ON Ltd,2022-05-08,1387.88,406.61,981.27,82.12,37.6,836.41,64844.63,22323.52,48522.4,4367.02,432.23,Cloudy,28.1,14.84,25.97,52.38,Scheduled Service,3,Non-Compliant,None,NULL,2023-11-17 06:07:00
PWR-202334230,Solar Park West 99,Natural Gas,933.17,Dortmund,NRW,GERMANY,2016-07-20,NextEra Inc,2022-07-24,1375.07,109.54,1265.53,73.58,89.94,3625.03,459332.65,144102.27,4151.91,2897.7,8045.22,windy,24.2,11.89,990.95,150.98,Equipment Failure,1,Non-Compliant,ISO 14001,49967.84,2023-12-22 02:34:00
PWR-202334231,Hydro Park East 75,solar,858.08,Leipzig,Bayern,Deutschland,2017-09-05,Statkraft Ltd,2023-09-28,3615.35,215.4,3399.95,20.65,93.61,3527.32,488676.53,37616.23,41945.99,3945.61,8999.44,Rainy,19.4,13.13,400.65,72.34,Scheduled Service,2,pending,EU Ecolabel,67210.74,2023-11-12 13:48:00
PWR-202334232,Hydro Park Central 28,natural_gas,464.45,Dortmund,Hessen,Germany,2017-09-30,RWE Ltd,2022-01-04,940.62,328.25,612.37,93.53,41.96,4481.49,127446.27,65471.12,27745.55,1945.98,7992.99,Cloudy,0.3,15.86,809.61,96.95,Maintenance,1,pending,none,0.0,2023-08-25 14:18:00
PWR-202334233,Geothermal Park Central 20,solar,268.99,Leipzig,Brandenburg,DE,2012-06-01,Municipal Utility ,10 Apr 2024,374.45,304.27,70.18,23.1,21.7,4129.59,451533.32,177230.55,27631.6,3317.96,8836.96,stormy,37.5,15.97,417.05,140.98,Scheduled Service,5,COMPLIANT,,0.0,2023-06-14 12:39:00
PWR-202334234,Solar Park East 57,natural_gas,193.51,Dortmund,Hessen,Deutschland,2015-02-08,RWE GmbH,2024-04-02,4180.64,189.81,3990.83,93.43,56.56,1465.56,148375.45,152300.21,39638.97,1914.48,6039.63,Cloudy,27.9,16.78,863.92,85.57,Grid Outage,3,Under Review,ISO 50001,12757.83,2023-07-19 05:25:00
PWR-202334235,Solar Park Central 47,Wind,49.7,Dresden,Brandenburg,GERMANY,18 Oct 2021,NextEra GmbH,2022-05-26,1151.16,389.67,761.49,42.84,56.65,1041.16,310300.36,100729.46,40570.18,80.22,7413.33,Sunny,24.5,17.56,1166.02,162.47,Grid Outage,4,Non-Compliant,ISO 14001,0.0,2023-09-06 17:40:00
PWR-202334236,Biomass Park East 49,biomass,971.77,Cologne,Baden-Wurttemberg,Deutschland,2025-08-11,NextEra ,2022-03-23,4257.59,475.52,3782.07,50.2,70.06,1546.12,313756.34,186613.56,36457.63,4761.16,7596.31,Rainy,29.4,25.27,1199.38,96.46,Weather,1,Non-Compliant,None,17775.0,2023-07-26 14:38:00
PWR-202334237,Wind Park Central 46,geothermal,770.48,Frankfurt,Baden-Wurttemberg,DE,2013-06-13,Local Energy Inc,13 Jul 2022,1457.99,384.01,1073.98,33.95,66.84,4230.37,58191.5,155343.55,40400.31,260.74,6821.27,stormy,5.3,23.48,536.21,70.36,Weather,2,compliant,TUV,36575.33,2023-02-05 01:59:00
PWR-202334238,Biomass Park West 24,coal,283.37,Frankfurt,Baden-Wurttemberg,DE,2025-09-23,Iberdrola ,22/08/2022,569.06,427.18,141.88,36.93,71.07,1009.86,430726.8,73361.71,37530.69,4127.63,8288.23,sunny,29.7,21.98,272.82,9.35,,2,compliant,,42704.18,2023-05-04 02:20:00
PWR-202334239,Wind Park North 65,Hydro,670.25,Dresden,Brandenburg,DE,2018-01-02,Iberdrola Ltd,2024-09-02,2313.93,269.18,2044.75,13.82,87.91,3156.57,437532.8,152423.57,29886.05,601.87,7303.52,Rainy,22.8,3.84,690.41,38.19,Weather,2,Under Review,,0.0,2023-01-13 03:44:00
PWR-202334240,Hydro Park East 36,nuclear,273.13,Dusseldorf,Hessen,Deutschland,01/31/2016,Iberdrola ,2023-01-18,3754.93,26.67,3728.26,15.23,95.96,613.34,498941.2,28207.41,12463.71,4520.06,4313.56,Cloudy,18.2,22.72,398.52,38.62,Grid Outage,3,Non-Compliant,none,73508.99,2023-05-12 11:10:00
PWR-202334241,Hydro Park South 94,Solar,504.52,Cologne,Bayern,GERMANY,2023-12-04,Orsted ,2025-01-27,4413.12,346.23,4066.89,42.12,79.39,434.55,157967.36,193850.2,37037.92,3057.99,5182.16,rainy,13.1,8.16,286.14,85.24,Grid Outage,2,compliant,TUV,0.0,2023-09-24 03:16:00
PWR-202334242,Biomass Park East 36,Natural Gas,96.6,Stuttgart,Hessen,GERMANY,2022-05-26,Municipal Utility GmbH,2022-11-23,3694.14,63.87,3630.27,38.4,53.94,2620.25,165082.69,150935.07,49612.87,1497.47,2257.58,Cloudy,4.5,5.62,818.27,110.85,Unscheduled Repair,2,Non-Compliant,ISO 50001,57901.48,2023-01-23 19:33:00
PWR-202334243,Geothermal Park South 62,Geothermal,102.37,Dusseldorf,Sachsen,Germany,2011-07-15,NextEra ,09/17/2024,3851.69,197.24,3654.45,74.29,62.14,1495.41,125137.47,138136.81,28736.59,3818.31,2783.53,Stormy,-4.9,3.13,348.9,3.16,Scheduled Service,2,Under Review,,0.0,2023-04-13 20:20:00
PWR-202334244,Hydro Park West 75,Hydro,259.16,Frankfurt,NRW,Deutschland,03/27/2022,Statkraft Inc,2025-02-12,384.07,214.9,169.17,76.16,27.69,360.12,4572.9,153465.97,46812.82,497.05,4374.35,stormy,31.5,27.27,530.46,93.63,Grid Outage,4,COMPLIANT,none,38983.05,2023-10-26 08:33:00
PWR-202334245,Solar Park Central 65,Nuclear,194.72,Hamburg,Hessen,DE,2015-02-08,EnBW AG,2023-07-27,4090.83,398.78,3692.05,77.48,50.7,478.33,98659.69,11304.12,44994.13,2596.17,2094.88,cloudy,5.0,26.37,356.8,27.64,Weather,4,Compliant,Green Energy,94868.95,2023-10-07 14:02:00
PWR-202334246,Biomass Park West 70,Wind,559.55,Stuttgart,Brandenburg,Germany,2016-05-19,Local Energy ,2022-01-15,3396.17,165.92,3230.25,36.88,20.15,2311.03,179654.19,50850.49,26402.54,571.97,2365.76,Windy,-8.1,26.96,96.75,126.44,Equipment Failure,5,non_compliant,,43887.04,2023-03-01 11:35:00
PWR-202334247,Geothermal Park South 66,Coal,111.99,Frankfurt,Baden-Wurttemberg,Germany,2021-11-09,NextEra Ltd,17-12-2022,2424.82,174.5,2250.32,33.68,49.9,2650.84,376136.09,34253.81,12759.02,4720.35,2064.44,windy,20.2,26.96,78.84,52.67,Grid Outage,3,COMPLIANT,ISO 14001,45205.83,2023-01-26 03:18:00
PWR-202334248,Hydro Park Central 13,Geothermal,14.28,Dresden,NRW,GERMANY,2019-09-15,Statkraft AG,21-02-2022,744.11,12.55,731.56,64.66,67.27,3608.24,162111.72,31819.1,38969.02,333.97,7057.3,stormy,7.2,15.71,768.92,129.47,Maintenance,5,compliant,,0.0,2023-02-25 19:43:00
PWR-202334249,Biomass Park Central 63,solar,770.3,Berlin,NRW,GERMANY,2022-05-02,Statkraft ,2024-06-17,3266.39,371.61,2894.78,13.08,62.44,2450.02,195857.1,129877.16,18733.15,3326.48,8193.74,rainy,38.2,23.38,67.38,153.89,Weather,5,non_compliant,ISO 14001,48186.28,2023-07-27 01:37:00
PWR-202334250,Solar Park East 57,solar,670.65,Frankfurt,Bayern,Deutschland,2015-01-24,Municipal Utility AG,2024-09-18,3021.77,64.95,2956.82,73.1,96.67,1749.69,35547.0,159006.65,38879.22,3694.69,5366.61,rainy,15.7,12.91,658.01,85.14,Equipment Failure,0,Compliant,None,84271.53,2023-10-01 07:56:00
PWR-202334251,Biomass Park South 72,biomass,521.53,Cologne,Bayern,GERMANY,2018-02-13,Orsted ,2022-12-18,1029.92,300.77,729.15,41.56,44.8,3659.75,364720.42,66600.83,12715.49,2652.76,146.52,rainy,23.2,29.6,360.38,105.07,,4,Non-Compliant,ISO 50001,64819.19,2023-05-10 02:11:00
PWR-202334252,Geothermal Park East 72,wind,713.32,Hamburg,Bayern,GERMANY,2015-06-13,Statkraft Ltd,2022-03-24,3369.2,83.32,3285.88,59.56,96.01,3183.84,62070.19,116338.3,32011.48,2533.72,1042.49,windy,26.2,18.29,288.84,37.71,Weather,4,pending,EU Ecolabel,0.0,2023-04-22 23:22:00
PWR-202334253,Solar Park West 97,natural_gas,482.59,Berlin,NRW,Deutschland,09/22/2024,EnBW AG,2023-04-18,1666.67,358.67,1308.0,65.01,15.23,1716.81,4058.79,2884.87,44517.14,3545.67,8748.14,Stormy,32.8,20.68,690.37,151.01,,0,Non-Compliant,None,NULL,2023-04-18 08:03:00
PWR-202334254,Wind Park South 44,Natural Gas,817.93,Munich,Bayern,Germany,2024-10-23,NextEra Ltd,2022-06-17,4726.17,246.51,4479.66,69.51,81.06,3099.59,75118.53,196954.53,37118.4,493.45,4360.57,Rainy,-6.3,16.11,572.4,11.18,,3,COMPLIANT,ISO 50001,95085.27,2023-11-12 12:50:00
PWR-202334255,Solar Park Central 54,Hydro,645.78,Stuttgart,Baden-Wurttemberg,Germany,2025-04-21,Iberdrola ,2025-08-10,852.66,170.41,682.25,62.35,69.92,512.53,131252.6,161259.27,21425.13,4865.5,2232.26,Cloudy,11.5,27.95,1125.99,87.13,,4,Under Review,ISO 50001,0.0,2023-02-25 03:10:00
PWR-202334256,Wind Park West 34,Nuclear,751.04,Berlin,NRW,Germany,2025-08-22,Iberdrola ,2023-07-19,2269.24,494.97,1774.27,75.39,49.18,441.27,8192.14,179708.82,1643.06,1961.43,4119.21,sunny,35.1,8.27,140.91,31.47,,2,non_compliant,Green Energy,67901.53,2023-02-19 20:48:00
PWR-202334257,Biomass Park West 72,biomass,425.29,Cologne,Baden-Wurttemberg,Germany,2018-01-23,Iberdrola Ltd,2023-08-02,1122.3,38.83,1083.47,30.68,94.77,4391.24,324366.99,144735.74,46080.11,57.79,5085.83,Rainy,4.6,12.2,1176.89,82.48,Grid Outage,0,pending,none,0.0,2023-06-11 04:08:00
PWR-202334258,Geothermal Park North 74,Geothermal,658.37,Dresden,Baden-Wurttemberg,GERMANY,2014-02-22,Iberdrola AG,19 Mar 2024,2196.1,387.38,1808.72,43.65,95.36,1652.43,242957.11,159370.27,21850.68,4644.88,6903.25,stormy,4.4,5.26,339.81,90.7,Unscheduled Repair,0,COMPLIANT,ISO 14001,15580.68,2023-12-28 13:37:00
PWR-202334259,Wind Park West 59,hydro,949.39,Leipzig,Hessen,GERMANY,2021-03-18,Vattenfall GmbH,2023-09-14,1479.91,332.28,1147.63,53.82,54.01,2323.04,476939.42,119362.22,39942.65,4101.54,6744.78,Foggy,0.4,25.03,798.36,148.95,,4,Non-Compliant,TUV,26748.55,2023-09-12 21:06:00
PWR-202334260,Biomass Park West 14,SOLAR,942.91,Hamburg,Sachsen,DE,2023-06-13,Municipal Utility AG,2023-03-23,4414.07,336.74,4077.33,47.43,64.3,1310.43,62530.15,33404.08,38854.76,526.06,4437.63,Stormy,30.9,21.23,86.34,143.97,Unscheduled Repair,4,Compliant,ISO 50001,0.0,2023-01-04 02:34:00
PWR-202334261,Biomass Park West 23,natural_gas,615.55,Leipzig,Sachsen,Deutschland,2021-01-09,Iberdrola AG,04/06/2025,1021.11,124.22,896.89,66.68,51.16,2361.38,292729.27,68467.6,19064.21,938.98,9454.85,Rainy,28.4,28.07,901.18,75.67,,3,pending,none,0.0,2023-10-23 08:15:00
PWR-202334262,Solar Park North 22,geothermal,608.24,Dortmund,Sachsen,DE,2011-03-24,EnBW GmbH,11/19/2024,1426.57,61.64,1364.93,26.45,21.08,2815.83,241042.99,90371.49,32533.02,4386.79,1707.94,Rainy,20.8,17.39,534.36,85.68,Equipment Failure,5,non_compliant,None,80825.69,2023-09-04 04:20:00
PWR-202334263,Wind Park North 80,Solar,390.86,Dresden,Bayern,DE,2012-08-13,EnBW ,2023-10-21,2369.06,58.61,2310.45,41.6,48.47,332.8,246115.9,123113.47,19593.75,2473.22,9908.06,stormy,36.9,10.7,1083.45,41.45,Scheduled Service,3,COMPLIANT,TUV,0.0,2023-04-14 19:07:00
PWR-202334264,Wind Park Central 6,Nuclear,842.98,Dortmund,Niedersachsen,Germany,2023-12-25,Local Energy Ltd,2024-08-07,3277.37,397.08,2880.29,22.24,36.53,2467.85,340811.85,191962.61,15362.78,4733.46,5543.99,Foggy,-5.0,5.72,699.38,143.07,Equipment Failure,1,Non-Compliant,,12704.48,2023-08-04 17:18:00
PWR-202334265,Wind Park North 3,WIND,141.57,Frankfurt,Sachsen,Germany,2021-09-10,Iberdrola ,2024-02-24,1380.26,411.83,968.43,74.66,80.41,3272.87,10425.87,45218.66,8059.76,3941.88,4921.82,stormy,2.6,13.71,127.36,112.01,,5,Non-Compliant,TUV,0.0,2023-04-06 23:37:00
PWR-202334266,Solar Park East 41,Hydro,84.36,Stuttgart,Niedersachsen,DE,2013-09-25,Statkraft Ltd,2022-11-09,1974.09,240.76,1733.33,15.51,81.38,2225.43,442510.47,8562.97,22663.65,4493.06,2948.16,foggy,6.6,0.09,928.2,112.45,,0,compliant,ISO 50001,16795.22,2023-06-03 08:22:00
PWR-202334267,Solar Park North 98,solar,10.15,Dortmund,Hessen,GERMANY,2010-01-20,E.ON Inc,2024-02-25,300.01,100.26,199.75,90.04,49.62,2961.66,271409.55,84354.16,34368.42,4169.03,357.04,Sunny,24.8,3.86,93.54,87.79,Grid Outage,2,non_compliant,ISO 50001,0.0,2023-10-03 07:23:00
PWR-202334268,Biomass Park South 37,SOLAR,241.35,Dresden,Bayern,Deutschland,2024-03-31,Statkraft ,2023-12-29,3547.6,0.64,3546.96,80.55,68.34,3486.01,416684.07,170871.97,28764.56,212.71,2336.21,Stormy,16.0,9.9,437.53,89.21,Equipment Failure,1,Non-Compliant,ISO 50001,0.0,2023-04-25 07:32:00
PWR-202334269,Hydro Park East 1,Natural Gas,883.59,Leipzig,Niedersachsen,Deutschland,2018-10-26,Statkraft ,2023-08-11,1392.65,47.33,1345.32,80.72,33.55,627.14,27136.83,116865.94,23123.59,3122.74,1857.54,Windy,18.8,10.41,563.27,51.21,,0,pending,TUV,48438.36,2023-05-28 15:40:00
PWR-202334270,Solar Park Central 5,Geothermal,291.16,Leipzig,Hessen,Germany,2017-03-03,RWE GmbH,06/05/2022,1899.99,96.51,1803.48,65.16,80.98,2598.01,140761.49,32970.7,28607.7,1138.47,2075.07,stormy,35.6,10.69,663.15,107.11,,2,Non-Compliant,,0.0,2023-11-03 15:06:00
PWR-202334271,Wind Park West 17,Wind,810.85,Leipzig,Bayern,Germany,10/08/2014,Iberdrola GmbH,2022-12-02,1672.44,498.37,1174.07,49.87,38.23,2894.28,474849.59,765.05,21530.65,1222.62,1839.79,stormy,13.6,3.0,51.99,64.77,Unscheduled Repair,5,Compliant,TUV,43976.02,2023-06-10 16:56:00
PWR-202334272,Wind Park East 59,Natural Gas,152.29,Stuttgart,Brandenburg,Germany,2016-06-06,Vattenfall ,2024-10-17,1770.68,127.02,1643.66,88.24,77.45,2497.66,166072.76,54565.31,9666.03,1221.54,9446.61,Windy,16.2,27.88,677.54,151.91,,1,Compliant,none,88457.31,2023-01-20 07:39:00
PWR-202334273,Wind Park East 20,wind,679.62,Munich,Bayern,Deutschland,2019-04-10,NextEra ,2023-02-13,1910.6,412.57,1498.03,62.62,61.4,2379.97,318683.18,152078.76,15818.59,4151.2,856.61,Cloudy,-0.8,3.64,869.28,38.08,Grid Outage,2,Compliant,EU Ecolabel,80945.39,2023-01-18 19:50:00
PWR-202334274,Hydro Park South 7,solar,601.33,Berlin,Niedersachsen,GERMANY,13-01-2011,Municipal Utility ,2025-12-01,1251.22,192.15,1059.07,28.48,60.2,1306.38,53476.89,94248.68,20771.06,3469.65,882.59,rainy,13.3,16.46,1051.4,53.35,Equipment Failure,2,Compliant,TUV,0.0,2023-10-14 15:38:00
PWR-202334275,Hydro Park West 76,coal,381.91,Munich,Niedersachsen,GERMANY,2021-04-28,E.ON Ltd,2023-09-26,2353.73,171.27,2182.46,44.5,49.52,2476.11,287243.5,165034.31,43716.56,1793.55,4920.72,Cloudy,35.3,27.94,72.82,148.01,,3,pending,none,89164.59,2023-05-07 10:54:00
PWR-202334276,Biomass Park North 41,Nuclear,523.84,Hamburg,Brandenburg,DE,2023-03-14,EnBW Inc,07/26/2025,330.17,475.4,-145.23,25.05,52.95,2928.63,192.91,42975.68,17210.05,1672.98,8778.82,cloudy,15.6,0.8,574.85,95.05,Scheduled Service,2,pending,none,0.0,2023-08-25 10:06:00
PWR-202334277,Geothermal Park North 72,wind,428.61,Cologne,Baden-Wurttemberg,Germany,01/23/2010,RWE Inc,2025-09-26,2194.82,256.68,1938.14,28.32,83.06,3175.28,486118.31,32146.1,45888.8,4934.77,233.49,stormy,26.3,9.37,744.15,59.62,Scheduled Service,2,Under Review,none,0.0,2023-07-28 19:31:00
PWR-202334278,Wind Park South 8,hydro,622.92,Dortmund,Niedersachsen,DE,2013-09-30,E.ON ,2023-03-19,2385.08,152.5,2232.58,22.31,65.54,1308.81,176795.53,31809.12,48096.69,4387.65,3057.19,Cloudy,-2.2,26.0,240.6,53.23,,2,Under Review,Green Energy,0.0,2023-04-06 05:51:00
PWR-202334279,Solar Park West 60,Nuclear,412.64,Leipzig,Bayern,GERMANY,2010-01-13,Orsted AG,2025-07-17,3911.55,33.72,3877.83,26.94,44.12,3030.52,359161.74,163984.87,45913.6,2514.97,7772.67,sunny,27.0,3.95,56.56,104.39,Scheduled Service,1,Non-Compliant,None,0.0,2023-05-02 23:35:00
PWR-202334280,Geothermal Park Central 23,Natural Gas,449.5,Stuttgart,Hessen,GERMANY,04/09/2014,NextEra Inc,2024-09-24,410.5,400.27,10.23,63.75,35.84,4056.71,442678.01,11748.33,24852.4,3958.15,5546.83,sunny,-3.8,10.77,493.89,106.74,Grid Outage,5,Non-Compliant,TUV,59366.81,2023-06-05 13:04:00
PWR-202334281,Geothermal Park East 51,coal,119.14,Dresden,NRW,Deutschland,01/17/2014,EnBW Ltd,2022-03-26,4174.96,335.17,3839.79,16.66,72.13,2263.85,328797.45,21585.89,33425.81,3865.24,5773.89,Windy,27.3,12.37,457.9,2.95,Scheduled Service,0,COMPLIANT,ISO 50001,0.0,2023-06-05 12:04:00
PWR-202334282,Wind Park Central 43,hydro,52.1,Berlin,Sachsen,Germany,2024-07-20,Orsted AG,2025-03-17,2177.98,150.06,2027.92,94.74,83.95,3570.18,240699.38,152527.46,42499.04,895.97,3953.71,cloudy,0.0,7.38,588.03,47.48,Unscheduled Repair,2,Compliant,TUV,2624.44,2023-06-09 04:49:00
PWR-202334283,Hydro Park East 49,geothermal,769.22,Leipzig,Baden-Wurttemberg,Germany,2017-06-25,Orsted AG,18-05-2023,198.84,190.88,7.96,78.67,44.46,2264.48,182371.79,81.91,42522.9,2767.75,9551.97,Windy,1.2,27.04,352.6,131.85,Weather,2,Compliant,ISO 14001,38798.24,2023-06-23 03:39:00
PWR-202334284,Hydro Park South 19,wind,413.52,Dortmund,Niedersachsen,GERMANY,2023-04-11,EnBW AG,2022-03-13,3289.1,262.51,3026.59,67.6,84.7,2600.57,399953.27,91201.79,44909.65,2695.99,9889.62,rainy,-5.5,19.58,887.33,101.99,,5,non_compliant,ISO 14001,83558.03,2023-09-02 06:35:00
PWR-202334285,Biomass Park North 86,nuclear,125.98,Hamburg,Baden-Wurttemberg,DE,07/04/2012,NextEra Ltd,22-12-2022,3188.09,59.19,3128.9,15.29,37.03,2683.55,41152.3,49034.66,18805.94,1393.59,5023.44,sunny,34.9,28.06,1116.82,105.49,Weather,1,compliant,,NULL,2023-10-09 01:16:00
PWR-202334286,Geothermal Park North 58,biomass,854.74,Berlin,NRW,GERMANY,2022-12-21,Local Energy Ltd,10/03/2023,98.94,46.55,52.39,79.24,36.49,4008.17,219061.54,173441.05,39009.26,4871.83,7487.42,Stormy,-7.9,9.83,1101.51,67.07,Weather,4,COMPLIANT,,27359.16,2023-07-17 02:27:00
PWR-202334287,Hydro Park Central 60,Wind,109.19,Dortmund,NRW,Deutschland,2024-04-04,Municipal Utility ,2022-03-12,790.6,243.39,547.21,83.97,74.21,4127.08,82394.62,84111.72,21350.43,4128.76,3191.61,Sunny,2.6,2.48,175.8,39.14,,3,Non-Compliant,Green Energy,0.0,2023-02-03 07:36:00
PWR-202334288,Solar Park North 85,geothermal,873.5,Dusseldorf,Niedersachsen,GERMANY,2010-04-28,RWE Inc,04/05/2023,2904.74,137.91,2766.83,85.63,63.94,4295.87,132397.88,151988.3,30125.47,2386.59,5765.99,windy,1.0,2.07,620.64,66.21,Unscheduled Repair,2,COMPLIANT,None,45411.58,2023-05-04 09:56:00
PWR-202334289,Solar Park Central 1,natural_gas,508.77,Dusseldorf,Niedersachsen,Germany,2010-01-20,Iberdrola GmbH,10/04/2023,0.0,410.06,1175.35,24.52,55.11,1243.14,474024.07,137879.06,29826.26,4018.83,2209.66,Rainy,34.9,28.31,243.72,145.71,Equipment Failure,2,Non-Compliant,,0.0,2023-09-06 03:33:00
PWR-202334290,Geothermal Park North 36,Nuclear,926.07,Dresden,Baden-Wurttemberg,Germany,2020-03-30,Municipal Utility Ltd,2023-09-28,1593.97,437.48,1156.49,55.86,76.68,3710.96,340044.44,117014.43,44670.67,2670.66,8985.18,Foggy,7.4,28.47,616.23,21.55,Equipment Failure,5,pending,Green Energy,33889.88,2023-12-27 00:41:00
PWR-202334291,Biomass Park Central 94,Natural Gas,469.2,Dusseldorf,Hessen,GERMANY,25 Oct 2013,Orsted Inc,2022-01-06,3996.38,116.84,3879.54,82.07,48.46,4250.09,375296.86,192831.41,37420.15,1134.64,334.61,Cloudy,3.0,7.78,211.77,132.08,Unscheduled Repair,1,Compliant,ISO 14001,0.0,2023-04-10 14:33:00
PWR-202334292,Hydro Park Central 99,Hydro,181.76,Berlin,Sachsen,GERMANY,2013-08-19,Orsted Inc,17 Dec 2022,3520.84,167.79,3353.05,58.38,69.73,1777.85,255991.01,1147.33,3291.68,3767.87,6086.57,Windy,10.7,1.35,708.26,162.15,,3,Non-Compliant,none,0.0,2023-10-10 13:43:00
PWR-202334293,Solar Park East 12,biomass,315.4,Cologne,Niedersachsen,GERMANY,2010-01-18,Municipal Utility Inc,2022-09-07,3228.16,464.87,2763.29,84.72,30.68,1500.83,380846.67,171006.81,32834.05,2101.94,9349.25,stormy,28.2,14.94,517.57,82.82,Equipment Failure,3,pending,EU Ecolabel,0.0,2023-11-02 02:53:00
PWR-202334294,Hydro Park Central 37,Solar,365.0,Frankfurt,Baden-Wurttemberg,GERMANY,2022-08-24,NextEra GmbH,2025-10-02,788.19,222.64,565.55,83.5,35.34,459.31,143100.92,21960.39,7426.46,2406.45,3378.62,Windy,18.3,20.07,1118.09,30.28,Equipment Failure,1,non_compliant,None,NULL,2023-06-12 02:21:00
PWR-202334295,Geothermal Park Central 65,Wind,15.18,Cologne,Brandenburg,GERMANY,2011-12-26,Orsted Ltd,2022-04-10,4708.61,280.89,4427.72,49.58,97.91,475.97,123851.09,26180.47,21881.03,2316.9,6465.46,sunny,-0.2,4.75,161.23,64.96,Unscheduled Repair,4,pending,TUV,48781.35,2023-02-21 01:59:00
PWR-202334296,Wind Park East 65,nuclear,12.84,Leipzig,Brandenburg,GERMANY,2013-09-22,Municipal Utility AG,2024-02-16,3005.43,124.82,2880.61,43.22,41.15,1369.62,200121.08,109784.94,36081.95,1565.76,1334.88,foggy,-7.8,26.41,893.13,74.6,,4,COMPLIANT,ISO 14001,0.0,2023-11-19 03:19:00
PWR-202334297,Solar Park South 99,natural_gas,594.51,Dusseldorf,Hessen,GERMANY,2010-06-19,Statkraft GmbH,2024-12-11,2339.46,391.79,1947.67,10.05,53.76,245.64,6097.82,122793.25,18106.6,2716.35,2527.75,Stormy,8.8,28.53,228.81,83.22,Grid Outage,1,Under Review,ISO 14001,19176.65,2023-06-03 20:55:00
PWR-202334298,Solar Park South 60,Biomass,832.22,Leipzig,Baden-Wurttemberg,Deutschland,2021-05-16,Vattenfall AG,2024-05-25,2470.92,302.14,2168.78,91.91,74.19,1435.87,446068.92,175877.5,33059.9,2369.85,9998.78,Stormy,12.3,1.03,565.99,85.15,Equipment Failure,0,Non-Compliant,EU Ecolabel,35550.78,2023-03-28 14:00:00
PWR-202334299,Wind Park East 97,wind,989.68,Frankfurt,Niedersachsen,DE,2014-07-25,NextEra ,2022-03-02,4628.31,382.27,4246.04,68.71,54.48,651.92,74198.5,149069.45,42515.81,1075.38,3440.77,sunny,19.7,6.74,451.64,95.51,Maintenance,4,pending,,49711.37,2023-01-05 06:12:00
